
===== gl_report_detail - all rows =====
site_id	report_id	report_line	account_id	description	trd123	t1	t2	t3	t4	report_row	report_space	description2	flag_omzet	flag_gp
    b.parentcode = c
.parentcode and
    a.fincatcode in( 'BS2110','BS2111') union all
  select '10
' as group_id,'AKTIVA' as group_name,'1030' as subgroup_id,'INVESTASI' as subgro
up_name,
    b.debetcredit as flag_dk,
    a.fincatcode,a.fincatdes,
    c.pa
rentcode,c.parentname,
    b.accountcode,b.accountdes,b.show_hide from
    DBA
.gl_cate as a,DBA.gl_acc as b,DBA.gl_cate_detail as c where
    a.fincatcode = 
b.fincatcode and
    b.parentcode = c.parentcode and
    a.fincatcode in( 'BS2
290') and
    b.parentcode = '202-000' union all
  select '10' as group_id,'AK
TIVA' as group_name,'1040' as subgroup_id,'BIAYA DITANGGUHKAN' as subgroup_name,

    b.debetcredit as flag_dk,
    a.fincatcode,a.fincatdes,
    c.parentcode
,c.parentname,
    b.accountcode,b.accountdes,b.show_hide from
    DBA.gl_cate
 as a,DBA.gl_acc as b,DBA.gl_cate_detail as c where
    a.fincatcode = b.fincat
code and
    b.parentcode = c.parentcode and
    a.fincatcode in( 'BS2290') an
d
    b.parentcode = '203-000' union all
  select '10' as group_id,'AKTIVA' as
 group_name,'1050' as subgroup_id,'AKUM.AMORT.B.DITANGGUHKAN' as subgroup_name,

    b.debetcredit as flag_dk,
    a.fincatcode,a.fincatdes,
    c.parentcode,
c.parentname,
    b.accountcode,b.accountdes,b.show_hide from
    DBA.gl_cate 
as a,DBA.gl_acc as b,DBA.gl_cate_detail as c where
    a.fincatcode = b.fincatc
ode and
    b.parentcode = c.parentcode and
    a.fincatcode in( 'BS2290') and

    b.parentcode = '204-000' union all
  select '20' as group_id,'KEWAJIBAN &
 MODAL' as group_name,'2010' as subgroup_id,'KEWAJIBAN LANCAR' as subgroup_name,

    b.debetcredit as flag_dk,
    a.fincatcode,a.fincatdes,
    c.parentcode
,c.parentname,
    b.accountcode,b.accountdes,b.show_hide from
    DBA.gl_cate
 as a,DBA.gl_acc as b,DBA.gl_cate_detail as c where
    a.fincatcode = b.fincat
code and
    b.parentcode = c.parentcode and
    a.fincatcode in( 'BS3010','BS
3012','BS3011','BS3013','BS3014','BS3015') union all
  select '20' as group_id,
'KEWAJIBAN & MODAL' as group_name,'2020' as subgroup_id,'KEWAJIBAN JANGKA PANJAN
G' as subgroup_name,
    b.debetcredit as flag_dk,
    a.fincatcode,a.fincatde
s,
    c.parentcode,c.parentname,
    b.accountcode,b.accountdes,b.show_hide f
rom
    DBA.gl_cate as a,DBA.gl_acc as b,DBA.gl_cate_detail as c where
    a.f
incatcode = b.fincatcode and
    b.parentcode = c.parentcode and
    a.fincatc
ode in( 'BS3310','BS3311','BS3312','BS3313') union all
  select '20' as group_i
d,'KEWAJIBAN & MODAL' as group_name,'2030' as subgroup_id,'MODAL' as subgroup_na
me,
    b.debetcredit as flag_dk,
    a.fincatcode,a.fincatdes,
    c.parentc
ode,c.parentname,
    b.accountcode,b.accountdes,b.show_hide from
    DBA.gl_c
ate as a,DBA.gl_acc as b,DBA.gl_cate_detail as c where
    a.fincatcode = b.fin
catcode and
    b.parentcode = c.parentcode and
    a.fincatcode in( 'BS4030',
'BS4040') 
(48 rows)

===== gl_report all with report_tipe =====
site_id	report_id	report_desc	report_tipe
--------------------------------------------------------------------------------
101	01	Income Statement	R
101	01A	Income Statement Detail	H
101	02	BALANCE SHEET	N
101	10	Cash Flow	C
101	20	Operating Expenses	6
(5 rows)

===== Tables or views with form in name =====
table_name	table_type
--------------------------------------------------------------------------------
FORMULA	BASE
gl_report	BASE
gl_report_detail	BASE
(3 rows)

===== Accounts matching gl_report_detail BANK pattern (102 check) =====
ERROR: Exception calling "ExecuteReader" with "0" argument(s): "ERROR [42S22] [Sybase][ODBC Driver][Adaptive Server Anywhere]Column 'seq_no' not found"
